method,uid,dataset,match_iou,n_gt,n_pred,dice,iou,hd95,assd,bf1,area_err,n_miss,n_fp
SAM_edgesam__detstats,ddti_98ad2517b3,ddti,,1,2,,,,,,,0.0,1.0
SAM_efficientvit-t,ddti_98ad2517b3,ddti,0.0,1,2,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_98ad2517b3,ddti,,1,2,,,,,,,1.0,2.0
A_box,ddti_56e6cc05a6,ddti,0.7589604258537292,1,1,0.862964751327861,0.7589604212671989,11.0,4.745778129558186,0.3906699044266714,0.13593234323432343,,
A_box__detstats,ddti_56e6cc05a6,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_56e6cc05a6,ddti,0.7195020914077759,1,1,0.8368725868725869,0.7195020746887967,14.560219778561036,5.718330178899584,0.36774048882577176,0.13696369636963696,,
B_seg__detstats,ddti_56e6cc05a6,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_56e6cc05a6,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_edgesam__detstats,ddti_56e6cc05a6,ddti,,1,1,,,,,,,1.0,1.0
SAM_efficientvit-t,ddti_56e6cc05a6,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_56e6cc05a6,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_c835c6acf9,ddti,0.647186815738678,1,2,0.785808620482651,0.6471867892811233,36.804544985070656,13.635154464207217,0.06332464327648313,0.4240395809080326,,
A_box__detstats,ddti_c835c6acf9,ddti,,1,2,,,,,,,0.0,1.0
B_seg,ddti_c835c6acf9,ddti,0.7242427468299866,1,1,0.8400705283092798,0.7242427654543407,27.85677655436824,9.780359440994165,0.2905038353034436,0.22831781140861468,,
B_seg__detstats,ddti_c835c6acf9,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_c835c6acf9,ddti,0.5973253846168518,1,2,0.747906976744186,0.5973254086181278,84.28430021442134,21.085761812018113,0.05939141406731418,0.5811263096623981,,
SAM_edgesam__detstats,ddti_c835c6acf9,ddti,,1,2,,,,,,,0.0,1.0
SAM_efficientvit-t,ddti_c835c6acf9,ddti,0.0,1,2,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_c835c6acf9,ddti,,1,2,,,,,,,1.0,2.0
A_box,ddti_d02b6359c9,ddti,0.859717607498169,1,1,0.9245679012345679,0.8597175984387556,8.54400374531753,3.3167807296044716,0.4038595629104769,0.014173815740395375,,
A_box__detstats,ddti_d02b6359c9,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_d02b6359c9,ddti,0.9225569367408752,1,1,0.9597187095182284,0.922556925996205,5.830951894845301,1.6902486125620082,0.7136776886808953,0.015541464627626508,,
B_seg__detstats,ddti_d02b6359c9,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_d02b6359c9,ddti,0.7646418809890747,1,1,0.8666255536244885,0.7646418678274634,19.52379611847652,6.211390360595074,0.2902284996166644,0.2177048365037921,,
SAM_edgesam__detstats,ddti_d02b6359c9,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_d02b6359c9,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_d02b6359c9,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_c066535241,ddti,0.749210774898529,1,1,0.8566272168812689,0.7492107819329772,18.592975921580656,9.19135002641126,0.19398046290592275,0.11272679635815812,,
A_box__detstats,ddti_c066535241,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_c066535241,ddti,0.7556883692741394,1,1,0.8608456891817683,0.7556883918241419,21.93171219946131,8.772835593179028,0.2057922635314833,0.2108469247396345,,
B_seg__detstats,ddti_c066535241,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_c066535241,ddti,0.7951890230178833,1,1,0.8859111791730475,0.7951890034364261,19.0,6.984258881651103,0.28720109823452417,0.11803235737210978,,
SAM_edgesam__detstats,ddti_c066535241,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_c066535241,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_c066535241,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_d9658bd3e1,ddti,0.5993607640266418,1,1,0.7495004114258845,0.5993607821018988,18.027756377319946,7.64530946572805,0.09569377990430623,0.004949328305444261,,
A_box__detstats,ddti_d9658bd3e1,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_d9658bd3e1,ddti,0.5579463243484497,1,1,0.7162587412587412,0.557946343456353,31.0,9.638561229927479,0.16975401069518714,0.6962055149658261,,
B_seg__detstats,ddti_d9658bd3e1,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_d9658bd3e1,ddti,0.631307065486908,1,1,0.7739892325556845,0.6313070432236956,14.866068747318506,7.5181558463024905,0.17404886756666296,0.23261843035588028,,
SAM_edgesam__detstats,ddti_d9658bd3e1,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_d9658bd3e1,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_d9658bd3e1,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_b8dcef923d,ddti,0.8572185635566711,1,2,0.9231208217837926,0.857218563100916,15.0,3.664561966604281,0.5702870905492575,0.020258585193115373,,
A_box__detstats,ddti_b8dcef923d,ddti,,1,2,,,,,,,0.0,1.0
B_seg,ddti_b8dcef923d,ddti,0.5796148180961609,1,1,0.7338685398896136,0.579614805421257,53.0,11.854454051058555,0.21912720519962858,0.35872519146833565,,
B_seg__detstats,ddti_b8dcef923d,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_b8dcef923d,ddti,0.7001219987869263,1,2,0.8236138157220457,0.7001219724690713,16.278820596099706,9.250408922352591,0.03398776955262311,0.41052458206374043,,
SAM_edgesam__detstats,ddti_b8dcef923d,ddti,,1,2,,,,,,,0.0,1.0
SAM_efficientvit-t,ddti_b8dcef923d,ddti,0.0,1,2,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_b8dcef923d,ddti,,1,2,,,,,,,1.0,2.0
A_box,ddti_22ffb08a0b,ddti,0.7325760126113892,1,2,0.8456494772284247,0.7325759901750076,20.711427124416407,6.556278965533785,0.2550123863159068,0.13776992044450057,,
A_box__detstats,ddti_22ffb08a0b,ddti,,1,2,,,,,,,0.0,1.0
B_seg,ddti_22ffb08a0b,ddti,0.7446768283843994,1,2,0.8536558906487307,0.7446768240749503,24.041630560342615,6.710018702567348,0.3167550855018081,0.3280717262280591,,
B_seg__detstats,ddti_22ffb08a0b,ddti,,1,2,,,,,,,0.0,1.0
SAM_edgesam,ddti_22ffb08a0b,ddti,0.6385651230812073,1,2,0.7794198687440509,0.6385650960433427,40.0,10.741470234320511,0.1748115108796841,0.5206465462810961,,
SAM_edgesam__detstats,ddti_22ffb08a0b,ddti,,1,2,,,,,,,0.0,1.0
SAM_efficientvit-t,ddti_22ffb08a0b,ddti,0.0,1,2,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_22ffb08a0b,ddti,,1,2,,,,,,,1.0,2.0
A_box,ddti_a517b62f3e,ddti,0.8729636669158936,1,1,0.9321736221460233,0.8729636591478697,15.264337522473747,4.464197086905157,0.4555256782300791,0.06270252754374595,,
A_box__detstats,ddti_a517b62f3e,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_a517b62f3e,ddti,0.8955332636833191,1,1,0.9448879378926288,0.8955332536009568,7.211102550927978,3.474055357016062,0.31030743414387035,0.031270252754374596,,
B_seg__detstats,ddti_a517b62f3e,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_a517b62f3e,ddti,0.8281909823417664,1,1,0.9060223840824303,0.8281909710945112,15.231546211727817,6.252853947691035,0.22255468946442042,0.12805141499243897,,
SAM_edgesam__detstats,ddti_a517b62f3e,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_a517b62f3e,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_a517b62f3e,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_1b0bfd8a9f,ddti,0.748129665851593,1,1,0.8559201141226819,0.7481296758104738,14.662037672720144,5.812124304265165,0.26548672566371684,0.13119124456292972,,
A_box__detstats,ddti_1b0bfd8a9f,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_1b0bfd8a9f,ddti,0.6982734799385071,1,1,0.8223333871228014,0.6982734995889285,20.785789574845438,6.7317486534933835,0.31062335381913964,0.26097937421074785,,
B_seg__detstats,ddti_1b0bfd8a9f,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_1b0bfd8a9f,ddti,0.691182017326355,1,1,0.8173951630796539,0.6911819887429643,22.169773466176586,7.121494360173449,0.26252461168234525,0.10284832327767644,,
SAM_edgesam__detstats,ddti_1b0bfd8a9f,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_1b0bfd8a9f,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_1b0bfd8a9f,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_cfa286754f,ddti,0.8248686790466309,1,1,0.9040307101727447,0.8248686514886164,5.0,1.8056899275263416,0.6737691129849684,0.10430563978168587,,
A_box__detstats,ddti_cfa286754f,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_cfa286754f,ddti,0.88285231590271,1,1,0.9377817853922452,0.8828522920203735,3.0,1.2093132473767798,0.8458244111349036,0.01758641600970285,,
B_seg__detstats,ddti_cfa286754f,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_cfa286754f,ddti,0.778725802898407,1,1,0.8755996162456028,0.7787258248009101,6.143210727807855,2.264931156153994,0.5585106382978723,0.10369921164342026,,
SAM_edgesam__detstats,ddti_cfa286754f,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_cfa286754f,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_cfa286754f,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_9a98bb878f,ddti,0.8238658905029297,1,2,0.9034281388558452,0.8238658777120316,8.602325267042627,3.958053714473449,0.2872517444981213,0.011529258211877311,,
A_box__detstats,ddti_9a98bb878f,ddti,,1,2,,,,,,,0.0,1.0
B_seg,ddti_9a98bb878f,ddti,0.8499549031257629,1,1,0.9188925610879342,0.8499548962614012,10.0,3.22560148456282,0.47676009289600096,0.007504894496410702,,
B_seg__detstats,ddti_9a98bb878f,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_9a98bb878f,ddti,0.7456424236297607,1,2,0.8542899788975243,0.7456424079065589,14.866068747318506,5.9794394269909485,0.3164366569974704,0.11322601696758755,,
SAM_edgesam__detstats,ddti_9a98bb878f,ddti,,1,2,,,,,,,0.0,1.0
SAM_efficientvit-t,ddti_9a98bb878f,ddti,0.0,1,2,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_9a98bb878f,ddti,,1,2,,,,,,,1.0,2.0
A_box,ddti_ade13232ad,ddti,0.8695073127746582,1,1,0.9301994301994302,0.8695073235685752,3.0,1.2148906029328956,0.8433734939759037,0.10141987829614604,,
A_box__detstats,ddti_ade13232ad,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_ade13232ad,ddti,0.859455943107605,1,1,0.9244165795889934,0.8594559585492227,3.0,1.3380859378380379,0.8016686315407636,0.058823529411764705,,
B_seg__detstats,ddti_ade13232ad,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_ade13232ad,ddti,0.809084951877594,1,1,0.8944687045123726,0.8090849242922976,4.123105625617661,1.7867027976021475,0.707631318136769,0.14198782961460446,,
SAM_edgesam__detstats,ddti_ade13232ad,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_ade13232ad,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_ade13232ad,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_7c4903c6a3,ddti,0.5331875681877136,1,1,0.6955281483345919,0.5331875482377154,33.81838972182316,12.19417761233969,0.12353731056972951,0.43767204089657885,,
A_box__detstats,ddti_7c4903c6a3,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_7c4903c6a3,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
B_seg__detstats,ddti_7c4903c6a3,ddti,,1,1,,,,,,,1.0,1.0
SAM_edgesam,ddti_7c4903c6a3,ddti,0.6074317693710327,1,1,0.7557792105676994,0.6074317492416582,33.83784863137726,9.778690056110205,0.2462882096069869,0.33294009699829596,,
SAM_edgesam__detstats,ddti_7c4903c6a3,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_7c4903c6a3,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_7c4903c6a3,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_8c5641ea57,ddti,0.7542556524276733,1,1,0.8599153334432899,0.754255678256257,20.518284528683193,9.509349032874532,0.1276811349434217,0.07341122827016244,,
A_box__detstats,ddti_8c5641ea57,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_8c5641ea57,ddti,0.8727788329124451,1,1,0.9320682228301996,0.8727788073694538,15.0,4.157805442037484,0.43393326074425154,0.041721288116272445,,
B_seg__detstats,ddti_8c5641ea57,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_8c5641ea57,ddti,0.7254638075828552,1,1,0.8408913508749842,0.7254637876352261,24.041630560342615,11.169233139008266,0.11541511620813763,0.2636078654887432,,
SAM_edgesam__detstats,ddti_8c5641ea57,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_8c5641ea57,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_8c5641ea57,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_54dd2b4e84,ddti,0.7383296489715576,1,1,0.8494702472179649,0.7383296652380401,13.45362404707371,6.556619365139429,0.1652029249042442,0.2529685681024447,,
A_box__detstats,ddti_54dd2b4e84,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_54dd2b4e84,ddti,0.7747758030891418,1,1,0.8730971043596554,0.7747758105311566,14.0,5.545107541980053,0.35062439961575403,0.2029103608847497,,
B_seg__detstats,ddti_54dd2b4e84,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_54dd2b4e84,ddti,0.7356155514717102,1,1,0.847671056858336,0.7356155218554862,14.0,6.539899570570215,0.30359212050984935,0.1880093131548312,,
SAM_edgesam__detstats,ddti_54dd2b4e84,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_54dd2b4e84,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_54dd2b4e84,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_6410446b09,ddti,0.8695945143699646,1,1,0.9302493349564904,0.8695945376380342,10.295630140987,3.670379339532395,0.38924558587479935,0.0949149630647655,,
A_box__detstats,ddti_6410446b09,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_6410446b09,ddti,0.9326243996620178,1,1,0.9651377762126948,0.9326244151424925,4.47213595499958,1.8541085691616992,0.6452887858347386,0.04861707610376224,,
B_seg__detstats,ddti_6410446b09,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_6410446b09,ddti,0.8822224140167236,1,1,0.9374263132614297,0.8822224048656201,8.06225774829855,3.340234141484021,0.40852575488454707,0.03289812746950696,,
SAM_edgesam__detstats,ddti_6410446b09,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_6410446b09,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_6410446b09,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_3ab69060ab,ddti,0.628824770450592,1,2,0.7721208239940228,0.6288247566063978,17.0,6.865871102625164,0.111088504577823,0.15676795580110497,,
A_box__detstats,ddti_3ab69060ab,ddti,,1,2,,,,,,,0.0,1.0
B_seg,ddti_3ab69060ab,ddti,0.7024579644203186,1,2,0.8252279635258358,0.702457956015524,27.892651361962706,7.305185208457312,0.154314118258031,0.42357274401473294,,
B_seg__detstats,ddti_3ab69060ab,ddti,,1,2,,,,,,,0.0,1.0
SAM_edgesam,ddti_3ab69060ab,ddti,0.6275262832641602,1,2,0.7711412151067324,0.6275263069984968,20.841034483696138,7.162465207381649,0.1820721769499418,0.2430939226519337,,
SAM_edgesam__detstats,ddti_3ab69060ab,ddti,,1,2,,,,,,,0.0,1.0
SAM_efficientvit-t,ddti_3ab69060ab,ddti,0.0,1,2,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_3ab69060ab,ddti,,1,2,,,,,,,1.0,2.0
A_box,ddti_57c3f20a3d,ddti,0.8503747582435608,1,1,0.9191378562129322,0.8503747323340471,6.0,2.103514138781639,0.639156011131072,0.03743000294724433,,
A_box__detstats,ddti_57c3f20a3d,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_57c3f20a3d,ddti,0.0,1,0,0.0,0.0,,,0.0,,,
B_seg__detstats,ddti_57c3f20a3d,ddti,,1,0,,,,,,,1.0,0.0
SAM_edgesam,ddti_57c3f20a3d,ddti,0.793350875377655,1,1,0.8847692718058149,0.7933508729968907,9.219544457292887,3.466260072204131,0.4647525076574154,0.20984379605069262,,
SAM_edgesam__detstats,ddti_57c3f20a3d,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_57c3f20a3d,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_57c3f20a3d,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_7506b6edef,ddti,0.0,1,2,0.0,0.0,,,0.0,,,
A_box__detstats,ddti_7506b6edef,ddti,,1,2,,,,,,,1.0,2.0
B_seg,ddti_7506b6edef,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
B_seg__detstats,ddti_7506b6edef,ddti,,1,1,,,,,,,1.0,1.0
SAM_edgesam,ddti_7506b6edef,ddti,0.0,1,2,0.0,0.0,,,0.0,,,
SAM_edgesam__detstats,ddti_7506b6edef,ddti,,1,2,,,,,,,1.0,2.0
SAM_efficientvit-t,ddti_7506b6edef,ddti,0.0,1,2,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_7506b6edef,ddti,,1,2,,,,,,,1.0,2.0
A_box,ddti_91d165a82a,ddti,0.835401177406311,1,2,0.9103199639477242,0.8354011579818031,3.073024947075769,1.2425047400272564,0.7983084373507946,0.08044982698961937,,
A_box__detstats,ddti_91d165a82a,ddti,,1,2,,,,,,,0.0,1.0
B_seg,ddti_91d165a82a,ddti,0.7921390533447266,1,2,0.8840151834668916,0.7921390778533636,5.0,1.815079959614854,0.6686166053690886,0.05103806228373702,,
B_seg__detstats,ddti_91d165a82a,ddti,,1,2,,,,,,,0.0,1.0
SAM_edgesam,ddti_91d165a82a,ddti,0.7888198494911194,1,2,0.8819444444444444,0.7888198757763976,4.0,1.8378486333401396,0.6487985212569316,0.006920415224913495,,
SAM_edgesam__detstats,ddti_91d165a82a,ddti,,1,2,,,,,,,0.0,1.0
SAM_efficientvit-t,ddti_91d165a82a,ddti,0.0,1,2,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_91d165a82a,ddti,,1,2,,,,,,,1.0,2.0
A_box,ddti_33e18d0483,ddti,0.8314220309257507,1,1,0.9079524107701941,0.8314220183486238,7.280109889280518,2.776283271960948,0.5378330963033707,0.011703187250996016,,
A_box__detstats,ddti_33e18d0483,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_33e18d0483,ddti,0.8861218094825745,1,1,0.9396230944664506,0.8861218021281413,6.0,1.7631828795862279,0.778655489279381,0.07445219123505976,,
B_seg__detstats,ddti_33e18d0483,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_33e18d0483,ddti,0.8469502329826355,1,1,0.9171338045332683,0.8469502588341211,9.579187966465438,2.50414756503483,0.5998582188746123,0.04332669322709164,,
SAM_edgesam__detstats,ddti_33e18d0483,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_33e18d0483,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_33e18d0483,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_1f952975a3,ddti,0.7260880470275879,1,1,0.841310562193066,0.726088056680162,13.527445451240744,5.874821357268467,0.17830159272068755,0.056275822766775896,,
A_box__detstats,ddti_1f952975a3,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_1f952975a3,ddti,0.7007802128791809,1,1,0.824069118434131,0.700780234070221,20.0,5.876950593762679,0.34584772488361615,0.13662914945148882,,
B_seg__detstats,ddti_1f952975a3,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_1f952975a3,ddti,0.7277851700782776,1,1,0.8424486662828632,0.7277851458885941,22.41086615065874,6.214105138434695,0.39175977653631283,0.2272403476278672,,
SAM_edgesam__detstats,ddti_1f952975a3,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_1f952975a3,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_1f952975a3,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_8afc9502ef,ddti,0.8238062262535095,1,1,0.9033922907370572,0.8238062555152466,9.93198601080824,4.064674267823267,0.3152140118146958,0.036234263820470715,,
A_box__detstats,ddti_8afc9502ef,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_8afc9502ef,ddti,0.8750240206718445,1,1,0.9333469847445479,0.8750239969283932,10.0,2.8337802886188745,0.5187313977095777,0.13836891078270389,,
B_seg__detstats,ddti_8afc9502ef,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_8afc9502ef,ddti,0.7705653309822083,1,1,0.8704172840686392,0.7705653351387949,14.078174593052017,6.049083378969826,0.24167959522565857,0.2902025177887247,,
SAM_edgesam__detstats,ddti_8afc9502ef,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_8afc9502ef,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_8afc9502ef,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_221272fd42,ddti,0.8587896227836609,1,1,0.924031007751938,0.8587896253602305,5.0990195135927845,2.3699849328723195,0.5083278688524591,0.03629976580796253,,
A_box__detstats,ddti_221272fd42,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_221272fd42,ddti,0.834682285785675,1,1,0.9098930186390206,0.8346823148522865,7.259407687774751,3.1227971650033974,0.4446369526226528,0.1234192037470726,,
B_seg__detstats,ddti_221272fd42,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_221272fd42,ddti,0.8429427742958069,1,1,0.9147790984525679,0.8429427567679273,7.211102550927978,2.8454117038102327,0.4492088796347507,0.08852459016393442,,
SAM_edgesam__detstats,ddti_221272fd42,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_221272fd42,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_221272fd42,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_8de5d92d9d,ddti,0.7580372095108032,1,1,0.8623676612127045,0.7580372250423012,12.173731171623889,6.516162323990035,0.08333072664143389,0.31645901639344265,,
A_box__detstats,ddti_8de5d92d9d,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_8de5d92d9d,ddti,0.8275974988937378,1,1,0.9056671449067432,0.8275975090134382,8.94427190999916,4.367346652811911,0.25026874416736566,0.1938360655737705,,
B_seg__detstats,ddti_8de5d92d9d,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_8de5d92d9d,ddti,0.7036729454994202,1,1,0.8260657602513407,0.703672942045035,22.444323734432647,9.12831449221109,0.11116937598321971,0.42111475409836063,,
SAM_edgesam__detstats,ddti_8de5d92d9d,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_8de5d92d9d,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_8de5d92d9d,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_2fdfab30c9,ddti,0.7372742295265198,1,2,0.8487712665406427,0.7372742200328407,9.063593104095183,4.231874137029492,0.3193548387096774,0.280874653526332,,
A_box__detstats,ddti_2fdfab30c9,ddti,,1,2,,,,,,,0.0,1.0
B_seg,ddti_2fdfab30c9,ddti,0.0,1,0,0.0,0.0,,,0.0,,,
B_seg__detstats,ddti_2fdfab30c9,ddti,,1,0,,,,,,,1.0,0.0
SAM_edgesam,ddti_2fdfab30c9,ddti,0.7150812149047852,1,2,0.8338744588744589,0.7150812064965197,13.630567856806886,4.811741251153813,0.3325188443141262,0.27656298121342776,,
SAM_edgesam__detstats,ddti_2fdfab30c9,ddti,,1,2,,,,,,,0.0,1.0
SAM_efficientvit-t,ddti_2fdfab30c9,ddti,0.0,1,2,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_2fdfab30c9,ddti,,1,2,,,,,,,1.0,2.0
A_box,ddti_65ec60d09d,ddti,0.682003378868103,1,1,0.8109417583526799,0.6820033955857385,15.556349186104045,6.6178472029069475,0.208955223880597,0.45953326713008935,,
A_box__detstats,ddti_65ec60d09d,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_65ec60d09d,ddti,0.784520149230957,1,1,0.8792505204718946,0.7845201238390093,13.0,3.787916008830067,0.4488346686088857,0.1464746772591857,,
B_seg__detstats,ddti_65ec60d09d,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_65ec60d09d,ddti,0.5505740642547607,1,1,0.7101551480959097,0.5505740841990159,22.500272891930994,11.413939931567553,0.03911342894393742,0.8162859980139027,,
SAM_edgesam__detstats,ddti_65ec60d09d,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_65ec60d09d,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_65ec60d09d,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_489a74d797,ddti,0.8668593764305115,1,1,0.9286820293287185,0.866859377656861,8.388225099390834,2.4985255861946087,0.61579618667626,0.007863935625457206,,
A_box__detstats,ddti_489a74d797,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_489a74d797,ddti,0.7893776297569275,1,2,0.8822929416564668,0.7893776236539515,11.0,3.989126616323346,0.47388306781443534,0.20702267739575714,,
B_seg__detstats,ddti_489a74d797,ddti,,1,2,,,,,,,0.0,1.0
SAM_edgesam,ddti_489a74d797,ddti,0.7394046187400818,1,1,0.8501812663350476,0.7394046047807596,18.282409770883554,5.497987701151834,0.3267630212994451,0.16916605705925383,,
SAM_edgesam__detstats,ddti_489a74d797,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_489a74d797,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_489a74d797,ddti,,1,1,,,,,,,1.0,1.0
