method,uid,dataset,modality,match_iou,n_gt,n_pred,dice,iou,hd95,assd,bf1,area_err,pred_pt_err,n_miss,n_fp,rough_pt_err
yolo26n_seg__detstats,ddti_4c301e1cf4,ddti,thyroid,,1,1,,,,,,,,1.0,1.0,
seg_refiner,ddti_4c301e1cf4,ddti,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,
seg_refiner__detstats,ddti_4c301e1cf4,ddti,thyroid,,1,1,,,,,,,,1.0,1.0,
refiner,ddti_4c301e1cf4,ddti,thyroid,0.6625546216964722,1,1,0.7970319987633329,0.6625546132099718,13.0,5.153967661012509,0.26328942352492696,0.21051175656984786,5.045145034790039,,,6.8961944580078125
refiner__detstats,ddti_4c301e1cf4,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu,ddti_4c301e1cf4,ddti,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,
rough_otsu__detstats,ddti_4c301e1cf4,ddti,thyroid,,1,1,,,,,,,,1.0,1.0,
refiner_box,ddti_4c301e1cf4,ddti,thyroid,0.6436327695846558,1,1,0.7831831831831831,0.6436327739387957,16.278820596099706,6.861823707631716,0.2591812161348585,0.3029045643153527,7.279932975769043,,,10.343671798706055
refiner_box__detstats,ddti_4c301e1cf4,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner_gtbox,ddti_4c301e1cf4,ddti,thyroid,0.672450602054596,1,1,0.8041500399042298,0.6724506139882541,13.360350014344435,5.101599504358341,0.3960817717206132,0.2669432918395574,4.927220344543457,,,7.428473472595215
refiner_gtbox__detstats,ddti_4c301e1cf4,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu_gtbox,ddti_4c301e1cf4,ddti,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,
rough_otsu_gtbox__detstats,ddti_4c301e1cf4,ddti,thyroid,,1,1,,,,,,,,1.0,1.0,
yolo26n_seg,ddti_1113200ee2,ddti,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,
yolo26n_seg__detstats,ddti_1113200ee2,ddti,thyroid,,1,1,,,,,,,,1.0,1.0,
seg_refiner,ddti_1113200ee2,ddti,thyroid,0.5374670624732971,1,1,0.699159123774838,0.5374670619235836,37.11670727194739,14.849812606716132,0.030364372469635626,0.61205931729155,17.22478675842285,,,21.44493293762207
seg_refiner__detstats,ddti_1113200ee2,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner,ddti_1113200ee2,ddti,thyroid,0.6044768691062927,1,1,0.7534877927254608,0.6044768661936645,26.1725046566048,10.58861882284577,0.14241634794819208,0.24622271964185785,13.205801963806152,,,23.217628479003906
refiner__detstats,ddti_1113200ee2,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu,ddti_1113200ee2,ddti,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,
rough_otsu__detstats,ddti_1113200ee2,ddti,thyroid,,1,1,,,,,,,,1.0,1.0,
refiner_box,ddti_1113200ee2,ddti,thyroid,0.5776375532150269,1,1,0.7322817151744057,0.5776375744830003,30.217511415394014,13.22507966099202,0.13794224413501655,0.5187465025181869,15.026941299438477,,,25.887958526611328
refiner_box__detstats,ddti_1113200ee2,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner_gtbox,ddti_1113200ee2,ddti,thyroid,0.7480663061141968,1,1,0.8558786346396966,0.7480662983425415,13.95345238016967,5.410815072881036,0.332414582141557,0.22943480693900392,5.762669086456299,,,12.335369110107422
refiner_gtbox__detstats,ddti_1113200ee2,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu_gtbox,ddti_1113200ee2,ddti,thyroid,0.5058380961418152,1,1,0.6718359610579823,0.5058380902957966,29.732137494637012,9.910055534627988,0.30619544214983624,0.37618914381645213,12.394068717956543,,,12.394068717956543
rough_otsu_gtbox__detstats,ddti_1113200ee2,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
yolo26n_seg,ddti_9c9f67679d,ddti,thyroid,0.5743556022644043,1,1,0.7296389588581025,0.5743555849306015,17.403777388090703,6.785349423190459,0.34451901565995524,0.6719012899607403,7.433559894561768,,,
yolo26n_seg__detstats,ddti_9c9f67679d,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
seg_refiner,ddti_9c9f67679d,ddti,thyroid,0.6127366423606873,1,1,0.759871931696905,0.612736660929432,16.55294535724685,5.991595910641798,0.3324241391067167,0.6275939427930455,7.272625923156738,,,9.464727401733398
seg_refiner__detstats,ddti_9c9f67679d,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner,ddti_9c9f67679d,ddti,thyroid,0.7258145213127136,1,1,0.8411269241940168,0.7258145363408521,8.0,3.382783234008432,0.3918344596948374,0.06898485698261357,3.5814900398254395,,,6.766991138458252
refiner__detstats,ddti_9c9f67679d,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu,ddti_9c9f67679d,ddti,thyroid,0.6159802675247192,1,1,0.7623611413635374,0.6159802886307638,13.0,5.981504771095825,0.30777582894846744,0.5748738081884465,6.769861221313477,,,6.769861221313477
rough_otsu__detstats,ddti_9c9f67679d,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner_box,ddti_9c9f67679d,ddti,thyroid,0.7270446419715881,1,1,0.841952353282975,0.7270446562970396,8.05914486088362,3.3719782113019514,0.3979057591623037,0.06954570947840717,3.490847587585449,,,6.779078006744385
refiner_box__detstats,ddti_9c9f67679d,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner_gtbox,ddti_9c9f67679d,ddti,thyroid,0.5111960768699646,1,1,0.6765449945789664,0.511196067722556,16.76305461424021,5.808460042188836,0.46648909365776403,0.44812114413909143,5.128929138183594,,,4.844157695770264
refiner_gtbox__detstats,ddti_9c9f67679d,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu_gtbox,ddti_9c9f67679d,ddti,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,
rough_otsu_gtbox__detstats,ddti_9c9f67679d,ddti,thyroid,,1,1,,,,,,,,1.0,1.0,
yolo26n_seg,ddti_6ec5864d97,ddti,thyroid,0.8218298554420471,1,2,0.9022026431718062,0.8218298555377207,5.0,2.020811940938796,0.579179810725552,0.17155612244897958,2.2253289222717285,,,
yolo26n_seg__detstats,ddti_6ec5864d97,ddti,thyroid,,1,2,,,,,,,,0.0,1.0,
seg_refiner,ddti_6ec5864d97,ddti,thyroid,0.8087431788444519,1,2,0.8942598187311178,0.8087431693989071,4.242640687119285,1.972729069034098,0.5954198473282443,0.10012755102040816,2.054786443710327,,,2.1847150325775146
seg_refiner__detstats,ddti_6ec5864d97,ddti,thyroid,,1,2,,,,,,,,0.0,1.0,
refiner,ddti_6ec5864d97,ddti,thyroid,0.8340200185775757,1,1,0.9094993581514762,0.8340200117716303,4.123105625617661,1.7048792090164735,0.6969375110639051,0.012755102040816327,1.9945647716522217,,,7.9626264572143555
refiner__detstats,ddti_6ec5864d97,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu,ddti_6ec5864d97,ddti,thyroid,0.5548845529556274,1,1,0.7137308658898789,0.5548845470692717,14.380194680137196,7.1581137760743765,0.109404990403071,0.7914540816326531,7.971785545349121,,,7.971785545349121
rough_otsu__detstats,ddti_6ec5864d97,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner_box,ddti_6ec5864d97,ddti,thyroid,0.856645405292511,1,1,0.9227883713660519,0.8566453859547302,3.605551275463989,1.438299128262662,0.7828073089700996,0.04017857142857143,1.6768128871917725,,,7.876356601715088
refiner_box__detstats,ddti_6ec5864d97,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner_gtbox,ddti_6ec5864d97,ddti,thyroid,0.6980891823768616,1,1,0.822205551387847,0.6980891719745222,6.0,3.1738195435238223,0.3534579439252337,0.2997448979591837,3.2255516052246094,,,3.033999443054199
refiner_gtbox__detstats,ddti_6ec5864d97,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu_gtbox,ddti_6ec5864d97,ddti,thyroid,0.738295316696167,1,1,0.8494475138121547,0.7382953181272509,7.895637321748658,2.6233198810827147,0.5343915343915344,0.15306122448979592,3.0197811126708984,,,3.0197811126708984
rough_otsu_gtbox__detstats,ddti_6ec5864d97,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
yolo26n_seg,ddti_06d0f20618,ddti,thyroid,0.8090766668319702,1,1,0.8944636678200693,0.809076682316119,7.0710678118654755,3.0357923916206953,0.3793661808928985,0.10948905109489052,3.217756748199463,,,
yolo26n_seg__detstats,ddti_06d0f20618,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
seg_refiner,ddti_06d0f20618,ddti,thyroid,0.7907394766807556,1,1,0.8831429647295093,0.7907394920206788,7.0,3.2012045490777927,0.33764243012620715,0.07690302398331596,3.5695419311523438,,,3.4524598121643066
seg_refiner__detstats,ddti_06d0f20618,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner,ddti_06d0f20618,ddti,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,
refiner__detstats,ddti_06d0f20618,ddti,thyroid,,1,1,,,,,,,,1.0,1.0,
rough_otsu,ddti_06d0f20618,ddti,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,
rough_otsu__detstats,ddti_06d0f20618,ddti,thyroid,,1,1,,,,,,,,1.0,1.0,
refiner_box,ddti_06d0f20618,ddti,thyroid,0.8224694132804871,1,1,0.902587890625,0.8224694104560623,5.830951894845301,2.7880588709376797,0.43211291255857226,0.13555787278415016,3.362008810043335,,,7.468263626098633
refiner_box__detstats,ddti_06d0f20618,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner_gtbox,ddti_06d0f20618,ddti,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,
refiner_gtbox__detstats,ddti_06d0f20618,ddti,thyroid,,1,1,,,,,,,,1.0,1.0,
rough_otsu_gtbox,ddti_06d0f20618,ddti,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,
rough_otsu_gtbox__detstats,ddti_06d0f20618,ddti,thyroid,,1,1,,,,,,,,1.0,1.0,
yolo26n_seg,ddti_1ab2f73c47,ddti,thyroid,0.6690322160720825,1,1,0.8017007795239485,0.6690322131774855,18.681541692269406,11.165257775406477,0.08748203871185868,0.43592607636068237,12.82186508178711,,,
yolo26n_seg__detstats,ddti_1ab2f73c47,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
seg_refiner,ddti_1ab2f73c47,ddti,thyroid,0.6141555309295654,1,1,0.76096203538064,0.6141555441478439,25.076880772616068,13.581572733162105,0.12564890060609357,0.5543257514216084,14.534921646118164,,,11.814292907714844
seg_refiner__detstats,ddti_1ab2f73c47,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner,ddti_1ab2f73c47,ddti,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,
refiner__detstats,ddti_1ab2f73c47,ddti,thyroid,,1,1,,,,,,,,1.0,1.0,
rough_otsu,ddti_1ab2f73c47,ddti,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,
rough_otsu__detstats,ddti_1ab2f73c47,ddti,thyroid,,1,1,,,,,,,,1.0,1.0,
refiner_box,ddti_1ab2f73c47,ddti,thyroid,0.6479681134223938,1,1,0.786384303444886,0.6479681382476036,24.698178070456937,12.062916728642513,0.1355121249754886,0.4789805036555646,12.344144821166992,,,23.920013427734375
refiner_box__detstats,ddti_1ab2f73c47,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner_gtbox,ddti_1ab2f73c47,ddti,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,
refiner_gtbox__detstats,ddti_1ab2f73c47,ddti,thyroid,,1,1,,,,,,,,1.0,1.0,
rough_otsu_gtbox,ddti_1ab2f73c47,ddti,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,
rough_otsu_gtbox__detstats,ddti_1ab2f73c47,ddti,thyroid,,1,1,,,,,,,,1.0,1.0,
yolo26n_seg,ddti_0021c0606c,ddti,thyroid,0.837285578250885,1,1,0.9114375943979129,0.8372855701311807,6.082762530298219,2.6543161670311166,0.47996446763918005,0.08026278206226792,2.7252864837646484,,,
yolo26n_seg__detstats,ddti_0021c0606c,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
seg_refiner,ddti_0021c0606c,ddti,thyroid,0.8032107949256897,1,1,0.890867317633544,0.8032107716209218,8.06225774829855,3.1516726537129465,0.4510675528837334,0.010854041702370752,3.446666717529297,,,2.9589202404022217
seg_refiner__detstats,ddti_0021c0606c,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner,ddti_0021c0606c,ddti,thyroid,0.6230961084365845,1,1,0.7677870670534038,0.6230960952644696,12.649110640673518,5.899514144221192,0.15619101883836045,0.3259068837475007,6.489760398864746,,,7.842602252960205
refiner__detstats,ddti_0021c0606c,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu,ddti_0021c0606c,ddti,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,
rough_otsu__detstats,ddti_0021c0606c,ddti,thyroid,,1,1,,,,,,,,1.0,1.0,
refiner_box,ddti_0021c0606c,ddti,thyroid,0.8167298436164856,1,1,0.8991208463716287,0.8167298321602598,5.385164807134504,2.855389692160313,0.38756855575868376,0.0831191088260497,3.1941616535186768,,,7.8486480712890625
refiner_box__detstats,ddti_0021c0606c,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner_gtbox,ddti_0021c0606c,ddti,thyroid,0.8554471135139465,1,1,0.9220926926357691,0.855447111580058,5.830951894845301,2.2494148033376806,0.5472087078420055,0.009140245644101685,2.511915683746338,,,5.687036037445068
refiner_gtbox__detstats,ddti_0021c0606c,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu_gtbox,ddti_0021c0606c,ddti,thyroid,0.7480769157409668,1,1,0.8558855885588559,0.7480769230769231,12.806248474865697,4.982471206168473,0.3633213431514718,0.33676092544987146,5.661527633666992,,,5.661527633666992
rough_otsu_gtbox__detstats,ddti_0021c0606c,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
yolo26n_seg,ddti_7e1535d854,ddti,thyroid,0.8047232627868652,1,1,0.8917968430522614,0.8047232472324723,9.369650129627473,4.251978869933287,0.22967831200276723,0.08367416496250853,4.334693908691406,,,
yolo26n_seg__detstats,ddti_7e1535d854,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
seg_refiner,ddti_7e1535d854,ddti,thyroid,0.759785532951355,1,1,0.8634978671541743,0.7597855227882038,11.313708498984761,5.6836203021937095,0.1561221277935159,0.23721881390593047,5.966485023498535,,,4.3724565505981445
seg_refiner__detstats,ddti_7e1535d854,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner,ddti_7e1535d854,ddti,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,
refiner__detstats,ddti_7e1535d854,ddti,thyroid,,1,1,,,,,,,,1.0,1.0,
rough_otsu,ddti_7e1535d854,ddti,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,
rough_otsu__detstats,ddti_7e1535d854,ddti,thyroid,,1,1,,,,,,,,1.0,1.0,
refiner_box,ddti_7e1535d854,ddti,thyroid,0.7589274048805237,1,1,0.8629433962264151,0.7589273861675295,17.0,5.747160225361638,0.24639783386519679,0.2580095432856169,6.348654747009277,,,10.925056457519531
refiner_box__detstats,ddti_7e1535d854,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner_gtbox,ddti_7e1535d854,ddti,thyroid,0.7380403876304626,1,1,0.8492787524366472,0.7380403848759994,14.212670403551895,6.247935802705446,0.12886799843321586,0.18558282208588958,6.802417755126953,,,7.141387939453125
refiner_gtbox__detstats,ddti_7e1535d854,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu_gtbox,ddti_7e1535d854,ddti,thyroid,0.7484694123268127,1,1,0.856142398599358,0.7484693877551021,19.0,6.3280625227198355,0.31854181949296895,0.33605998636673484,7.154958724975586,,,7.154958724975586
rough_otsu_gtbox__detstats,ddti_7e1535d854,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
yolo26n_seg,ddti_7d9bfb7978,ddti,thyroid,0.8203356266021729,1,1,0.9013015184381779,0.8203356367226061,2.871320343559643,1.43671924848557,0.7826466246141458,0.08597285067873303,1.5070171356201172,,,
yolo26n_seg__detstats,ddti_7d9bfb7978,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
seg_refiner,ddti_7d9bfb7978,ddti,thyroid,0.7916666865348816,1,1,0.8837209302325582,0.7916666666666666,4.0,1.74353229984216,0.6356164383561643,0.23755656108597284,1.9629919528961182,,,1.6496543884277344
seg_refiner__detstats,ddti_7d9bfb7978,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner,ddti_7d9bfb7978,ddti,thyroid,0.7856502532958984,1,1,0.8799598191863385,0.7856502242152467,5.0,1.8705113394094564,0.6353936289915804,0.252262443438914,2.073089122772217,,,4.7273430824279785
refiner__detstats,ddti_7d9bfb7978,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu,ddti_7d9bfb7978,ddti,thyroid,0.6138888597488403,1,1,0.7607573149741824,0.6138888888888889,9.478905203237856,4.307738725191925,0.2848101265822785,0.6289592760180995,4.73266077041626,,,4.73266077041626
rough_otsu__detstats,ddti_7d9bfb7978,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner_box,ddti_7d9bfb7978,ddti,thyroid,0.7899008393287659,1,1,0.8826196473551637,0.7899008115419297,5.0,1.8262159880977986,0.6410653453081449,0.24547511312217193,2.003422975540161,,,4.525501728057861
refiner_box__detstats,ddti_7d9bfb7978,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner_gtbox,ddti_7d9bfb7978,ddti,thyroid,0.8355640769004822,1,1,0.9104166666666667,0.8355640535372849,4.0,1.3478991969462446,0.7463094587206124,0.17194570135746606,1.4257023334503174,,,3.0890069007873535
refiner_gtbox__detstats,ddti_7d9bfb7978,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu_gtbox,ddti_7d9bfb7978,ddti,thyroid,0.7222222089767456,1,1,0.8387096774193549,0.7222222222222222,8.0,2.7840352143863374,0.5451960784313726,0.38461538461538464,3.0856854915618896,,,3.0856854915618896
rough_otsu_gtbox__detstats,ddti_7d9bfb7978,ddti,thyroid,,1,1,,,,,,,,0.0,0.0,
yolo26n_seg,tn3k_ba14c8a36b,tn3k,thyroid,0.9392929673194885,1,1,0.9686962983605034,0.9392929520378294,6.082762530298219,2.285424454737398,0.5802040645646902,0.03237681706626392,2.5519216060638428,,,
yolo26n_seg__detstats,tn3k_ba14c8a36b,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
seg_refiner,tn3k_ba14c8a36b,tn3k,thyroid,0.9311850666999817,1,1,0.9643664754469068,0.9311850694125219,7.211102550927978,2.65202497886163,0.537773727762494,0.01722673211251652,2.9654860496520996,,,2.57961368560791
seg_refiner__detstats,tn3k_ba14c8a36b,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner,tn3k_ba14c8a36b,tn3k,thyroid,0.847125232219696,1,1,0.9172363709212932,0.8471252139321893,18.027756377319946,5.943478062110556,0.202602884277172,0.11530111383802152,6.36607551574707,,,15.401153564453125
refiner__detstats,tn3k_ba14c8a36b,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu,tn3k_ba14c8a36b,tn3k,thyroid,0.6680179238319397,1,1,0.8009721288587828,0.6680179403139554,44.0,11.434680623348202,0.2172021720217202,0.17453275438927696,15.439022064208984,,,15.439022064208984
rough_otsu__detstats,tn3k_ba14c8a36b,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner_box,tn3k_ba14c8a36b,tn3k,thyroid,0.8997276425361633,1,1,0.9472175097369239,0.8997276441216523,8.06225774829855,3.8827545713064118,0.364559949715869,0.02477817632622239,4.321225166320801,,,12.228046417236328
refiner_box__detstats,tn3k_ba14c8a36b,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner_gtbox,tn3k_ba14c8a36b,tn3k,thyroid,0.832168459892273,1,1,0.9083973297194198,0.832168475262093,22.59422267166324,6.572496292694568,0.30654833293355727,0.11940721162922409,7.8719305992126465,,,16.983938217163086
refiner_gtbox__detstats,tn3k_ba14c8a36b,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu_gtbox,tn3k_ba14c8a36b,tn3k,thyroid,0.632194459438324,1,1,0.774655824812817,0.6321944809461235,47.0,13.73876149194353,0.22558808182190673,0.24131583915423824,16.929948806762695,,,16.929948806762695
rough_otsu_gtbox__detstats,tn3k_ba14c8a36b,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
yolo26n_seg,tn3k_e432497cb7,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,
yolo26n_seg__detstats,tn3k_e432497cb7,tn3k,thyroid,,1,1,,,,,,,,1.0,1.0,
seg_refiner,tn3k_e432497cb7,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,
seg_refiner__detstats,tn3k_e432497cb7,tn3k,thyroid,,1,1,,,,,,,,1.0,1.0,
refiner,tn3k_e432497cb7,tn3k,thyroid,0.0,1,0,0.0,0.0,,,0.0,,,,,
refiner__detstats,tn3k_e432497cb7,tn3k,thyroid,,1,0,,,,,,,,1.0,0.0,
rough_otsu,tn3k_e432497cb7,tn3k,thyroid,0.0,1,0,0.0,0.0,,,0.0,,,,,
rough_otsu__detstats,tn3k_e432497cb7,tn3k,thyroid,,1,0,,,,,,,,1.0,0.0,
refiner_gtbox,tn3k_e432497cb7,tn3k,thyroid,0.7255717515945435,1,1,0.8409638554216867,0.7255717255717256,3.605551275463989,1.5443462154570997,0.6922453390975412,0.25630252100840334,1.7012137174606323,,,1.242790699005127
refiner_gtbox__detstats,tn3k_e432497cb7,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu_gtbox,tn3k_e432497cb7,tn3k,thyroid,0.8278260827064514,1,1,0.9058039961941009,0.8278260869565217,3.1622776601683795,1.1541485843612782,0.8115942028985507,0.20798319327731093,1.246593713760376,,,1.246593713760376
rough_otsu_gtbox__detstats,tn3k_e432497cb7,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
yolo26n_seg,tn3k_e12b0ef506,tn3k,thyroid,0.8884922862052917,1,1,0.9409541126369683,0.8884922965707315,9.899494936611665,4.4675232085409995,0.38964467749624143,0.11474829243612446,4.694784164428711,,,
yolo26n_seg__detstats,tn3k_e12b0ef506,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
seg_refiner,tn3k_e12b0ef506,tn3k,thyroid,0.9110212326049805,1,1,0.9534391534391534,0.9110212335692619,7.810249675906654,3.3196255475432723,0.43693234869705455,0.008095117632178092,3.805738925933838,,,4.700362205505371
seg_refiner__detstats,tn3k_e12b0ef506,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner,tn3k_e12b0ef506,tn3k,thyroid,0.8078776001930237,1,1,0.893730407523511,0.8078775857183338,27.946325680981353,6.298788358614565,0.3556059880406118,0.06324310650139135,7.645511150360107,,,21.657577514648438
refiner__detstats,tn3k_e12b0ef506,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu,tn3k_e12b0ef506,tn3k,thyroid,0.6339350938796997,1,1,0.7759611573523583,0.6339350764996358,49.06372751306673,15.933962652763762,0.060485248889395146,0.04239817859853276,21.762020111083984,,,21.762020111083984
rough_otsu__detstats,tn3k_e12b0ef506,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner_box,tn3k_e12b0ef506,tn3k,thyroid,0.914094865322113,1,1,0.9551196971931377,0.9140948438088069,9.219544457292887,3.246322404905734,0.46198804340827254,0.05848722489248672,3.8064701557159424,,,14.721099853515625
refiner_box__detstats,tn3k_e12b0ef506,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
refiner_gtbox,tn3k_e12b0ef506,tn3k,thyroid,0.7386711239814758,1,1,0.8496962125944012,0.7386711422647843,34.002940540677976,8.730426099012922,0.35006661869661465,0.21796104224639515,10.973909378051758,,,20.16340446472168
refiner_gtbox__detstats,tn3k_e12b0ef506,tn3k,thyroid,,1,1,,,,,,,,0.0,0.0,
rough_otsu_gtbox,tn3k_e12b0ef506,tn3k,thyroid,0.0,1,1,0.0,0.0,,,0.0,,,,,
rough_otsu_gtbox__detstats,tn3k_e12b0ef506,tn3k,thyroid,,1,1,,,,,,,,1.0,1.0,
yolo26n_seg,tn3k_a984c41da4,tn3k,thyroid,0.5721668601036072,2,1,0.7278703921108242,0.5721668512366187,27.171673254871042,8.976251291963699,0.34767025089605735,0.5633463737586518,9.149313926696777,,,
yolo26n_seg__detstats,tn3k_a984c41da4,tn3k,thyroid,,2,1,,,,,,,,1.0,0.0,
seg_refiner,tn3k_a984c41da4,tn3k,thyroid,0.5319767594337463,2,1,0.6944971537001897,0.5319767441860465,26.92582403567252,9.957882352041821,0.16363636363636366,0.37887451098405056,11.468701362609863,,,11.108769416809082
seg_refiner__detstats,tn3k_a984c41da4,tn3k,thyroid,,2,1,,,,,,,,1.0,0.0,
refiner,tn3k_a984c41da4,tn3k,thyroid,0.0,2,1,0.0,0.0,,,0.0,,,,,
refiner__detstats,tn3k_a984c41da4,tn3k,thyroid,,2,1,,,,,,,,2.0,1.0,
rough_otsu,tn3k_a984c41da4,tn3k,thyroid,0.0,2,1,0.0,0.0,,,0.0,,,,,
rough_otsu__detstats,tn3k_a984c41da4,tn3k,thyroid,,2,1,,,,,,,,2.0,1.0,
refiner_box,tn3k_a984c41da4,tn3k,thyroid,0.0,2,1,0.0,0.0,,,0.0,,,,,
refiner_box__detstats,tn3k_a984c41da4,tn3k,thyroid,,2,1,,,,,,,,2.0,1.0,
refiner_gtbox,tn3k_a984c41da4,tn3k,thyroid,0.6973605155944824,2,2,0.8216999469871002,0.6973605278944212,10.207798138565709,4.820052318540083,0.33587786259541985,0.2970207643695456,4.981593608856201,,,6.375683784484863
refiner_gtbox,tn3k_a984c41da4,tn3k,thyroid,0.6822429895401001,2,2,0.8111111111111111,0.6822429906542056,7.046194077712557,3.0001911358241578,0.45116995936668064,0.31513260530421217,3.11851167678833,,,5.489124298095703
refiner_gtbox__detstats,tn3k_a984c41da4,tn3k,thyroid,,2,2,,,,,,,,0.0,0.0,
rough_otsu_gtbox,tn3k_a984c41da4,tn3k,thyroid,0.6171396970748901,2,2,0.7632484514796972,0.6171396772398442,17.0,6.679972251261441,0.32645494115750445,0.25097803189888657,6.372627258300781,,,6.372627258300781
rough_otsu_gtbox__detstats,tn3k_a984c41da4,tn3k,thyroid,,2,2,,,,,,,,1.0,1.0,
yolo26n_seg,tn3k_be4c155142,tn3k,thyroid,0.7418056130409241,1,1,0.8517662594915814,0.7418056354226567,13.028803607803974,4.283130454291529,0.4444444444444444,0.18241824182418243,3.467682361602783,,,
